"url","tytul","cena","zdjecie","sprzedajacy","lokalizacja","pozostala_liczba_par","minimalna_cena_dostawy","maksymalna_cena_dostawy","licznik_sprzedazy","stan","marka","materiał zewnętrzny","materiał wkładki","kolor","rozmiar","płeć","wysokość","dostawa z Polski","rodzaj obcasa","wysokość obcasa (cm)","fason","wysokość cholewki","kształt noska","waga (z opakowaniem)","typ","rodzaj"
"http://allegro.pl/trampki-tenisowki-all-czarne-36-37-38-39-40-41-42-i6341538756.html","TRAMPKI tenisówki all czarne 36 37 38 39 40 41 42(6341538756)","29.99","https://2.allegroimg.com/s400/01ba24/773627864496b00dc14ff7b82382","HurtowniaModa","wysykła 24h","25","10.00","13.00","144 osoby kupiły 177 sztuk","nowy","Inna marka","tkanina","inny materiał","czerń","36, 37, 38, 39, 40, 41, 42, 43, 44, 45",NA,"niskie",NA,NA,NA,NA,NA,NA,NA,"wiązane",NA
"http://allegro.pl/buty-meskie-adidas-d-rose-773-light-g65741-i6382976730.html","Buty męskie Adidas D Rose 773 Light G65741(6382976730)","169.00","https://3.allegroimg.com/s400/011cf6/6c46173d4183829db2475e343d93","EO-hurtownia","INTERNET","50","12.00","8.60","16 osób kupiło 16 par","nowy",NA,"inny materiał","inny materiał","czerń","42, 42,5, 43, 44, 44,5, 45",NA,"wysokie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/mbl6-botki-boho-na-koturnie-9179-1-black-35-40-i6485372286.html","MBL6 BOTKI BOHO NA KOTURNIE 9179-1 black 35-40(6485372286)","39.99","https://f.allegroimg.com/s400/06aa28/fd8617c34b8b951a499cb03817af","Royal_fashion","Warszawa","5","15.00","20.00","103 osoby kupiły 115 par","nowy","Inna marka","tworzywo skóropodobne","tworzywo sztuczne","czerń","35, 36, 37, 38, 39, 40","produkt damski",NA,"tak","koturn","10.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-puma-gigante-mid-305278-02-ferrari-i6385319648.html","Buty męskie Puma Gigante Mid 305278-02 Ferrari(6385319648)","289.00","https://a.allegroimg.com/s400/01dd9e/a04cfabe4d94a8df2e4793ffec5a","eoryginalne_hurt","Internet","52","12.00","8.60","33 osoby kupiły 33 pary","nowy",NA,"skóra naturalna","inny materiał","czerń","39, 40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 46",NA,"wysokie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-adidas-zx-flux-aq3098-czerwone-nowosc-i6216235410.html","Buty męskie Adidas Zx Flux AQ3098 Czerwone, NOWOŚĆ(6216235410)","279.00","https://8.allegroimg.com/s400/011554/d7f4fe9f4dd4b687e079682f9e68","EO-hurtownia","INTERNET","57","12.00","8.60","43 osoby kupiły 44 pary","nowy",NA,"tkanina","inny materiał","odcienie czerwieni","40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5, 47",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/ocieplane-zamszowe-kozaki-za-kolano-muszkieterki-i6553451371.html","OCIEPLANE ZAMSZOWE KOZAKI ZA KOLANO MUSZKIETERKI(6553451371)","115.00","https://c.allegroimg.com/s400/01e4ed/d6dd21074ef9a3eefbdb4aca7e4c","pajmo","Zamość","61","10.00","9.00","45 osób kupiło 46 sztuk","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń, odcienie szarości i srebra","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","słupek","8.50","muszkieterki","powyżej kolana","migdałowy",NA,NA,NA
"http://allegro.pl/buty-meskie-adidas-zx-flux-m19840-czarne-nowosc-i6430294429.html","Buty męskie Adidas Zx Flux M19840 Czarne, NOWOŚĆ(6430294429)","228.00","https://f.allegroimg.com/s400/01c910/d1394d6947f894428de478f6246f","EO-hurtownia","INTERNET","160","12.00","8.60","50 osób kupiło 59 par","nowy",NA,"tkanina","inny materiał","czerń","36, 36,5, 37, 42,5, 43, 44, 44,5, 45, 46, 46,5, 47",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/7el2-eleganckie-botki-66-118-black-r36-41-i6388792571.html","7EL2 ELEGANCKIE BOTKI 66-118 BLACK r36-41(6388792571)","44.99","https://a.allegroimg.com/s400/01b660/a016766b488c81b4d25f54b2b1ba","Royal_fashion","Warszawa","123","15.00","20.00","78 osób kupiło 84 pary","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","2.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-adidas-ax2-cw-b33116-nowosc-jesien-i6492355323.html","Buty męskie ADIDAS AX2 CW B33116 NOWOŚĆ JESIEŃ(6492355323)","265.00","https://f.allegroimg.com/s400/012a78/0b014ef64bb8842697a4d3a5f16f","TOP_MARK","RZESZÓW","71","11.00","8.60","21 osób kupiło 22 sztuki","nowy",NA,"inny materiał","inny materiał","czerń","40,5, 41,5, 42, 42,5, 43,5, 44, 44,5, 45,5, 46","produkt męski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/reebok-ex-o-fit-hi-3477-r-42-46-i6257300228.html","Reebok EX-O-FIT HI 3477 R 42 - 46(6257300228)","223.00","https://8.allegroimg.com/s400/016bc5/0db95c1545dc978f7f6a47c5f308","Twin2Sport","Polska","125","14.99","9.99","22 osoby kupiły 23 pary","nowy",NA,"skóra naturalna","inny materiał","biel","40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46, 47","produkt uniseks","wysokie","tak",NA,NA,NA,NA,NA,"1.00 [kg]",NA,NA
"http://allegro.pl/nike-md-runner-2-749794-010-new-od-41-do-46-i6062241658.html","NIKE MD RUNNER 2 / 749794 010 / NEW / od 41 do 46(6062241658)","182.00","https://f.allegroimg.com/s400/0145d8/17cc069c409bb774334e165f9b7f","NET_OUTLET","LEGNICA","58","12.00","8.60","39 osób kupiło 40 par","nowy",NA,"skóra naturalna","inny materiał","czerń","41, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46, 47","produkt męski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/farba-do-skor-ekoskor-butow-72-kolory-zestaw-kaps-i6169170645.html","Farba do SKÓR EkoSKÓR Butów 72 KoLoRy Zestaw KAPS(6169170645)","10.00","https://9.allegroimg.com/s400/01973c/5d6e262240a2972b1dccefdc4c39","sklepkacperek","Kraków","7659","3.94","5.99","74 osoby kupiły 95 sztuk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-adidas-kanadia-7-tr-m-b40098-wyprzedaz-2016-i6408108152.html","BUTY ADIDAS KANADIA 7 TR M B40098 Wyprzedaż ! 2016(6408108152)","149.00","https://a.allegroimg.com/s400/01663a/0f7498b14a8ba9f5a29bdd69a46a","tampa_aukcje","Kraków","22","10.00","8.60","30 osób kupiło 32 sztuki","nowy",NA,"inny materiał","inny materiał","czerń, odcienie zieleni, wielokolorowy, inny kolor","41, 42, 42,5, 43, 44, 44,5, 45, 46",NA,"niskie",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/trampki-buty-converse-m7652-c-all-star-oryginal-i6524121150.html","TRAMPKI BUTY CONVERSE M7652 C ALL STAR ORYGINAŁ(6524121150)","138.00","https://6.allegroimg.com/s400/01530c/bb9351f341659e379a115cc3e716","modnie24","Internet","55","12.00","8.60","109 osób kupiło 114 sztuk","nowy",NA,"tkanina","inny materiał","biel","36, 36,5, 37, 37,5, 38, 39, 39,5, 40",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/zelowe-podpietki-wkladki-do-butow-ostrogi-rozmiary-i6410235260.html","ŻELOWE PODPIĘTKI WKŁADKI DO BUTÓW OSTROGI ROZMIARY(6410235260)","16.99","https://5.allegroimg.com/s400/015d70/c692b6614ac1aa974623d5b21125","sklep-miszmasz","Radom","886","2.50","6.00","59 osób kupiło 75 par",NA,NA,NA,NA,NA,NA,NA,NA,"tak",NA,NA,NA,NA,NA,NA,NA,"wkładki"
"http://allegro.pl/30-muszkieterki-szpilki-platformy-sissy-czarne-i6487102625.html","- 30% MUSZKIETERKI SZPILKI PLATFORMY SISSY CZARNE(6487102625)","139.98","https://a.allegroimg.com/s400/01dc9e/edf277714e588befb1b17cc76a7a","jacenty007z","Łęczyca","26","12.00","19.00","54 osoby kupiły 60 par","nowy","Inna marka","inny materiał","inny materiał","czerń","36, 37, 38, 39, 40, 41",NA,NA,NA,"szpilka","13.00","muszkieterki","powyżej kolana","okrągły",NA,NA,NA
"http://allegro.pl/buty-meskie-adidas-ax2-d67192-trekkingowe-czarne-i6413274218.html","Buty męskie adidas AX2 D67192 trekkingowe czarne(6413274218)","239.00","https://3.allegroimg.com/s400/0193d9/fcecaedf4c3cbb0a5f5dd655e7d3","gimnastyczny_pl","Wrocław","10","8.60","9.00","35 osób kupiło 35 par","nowy",NA,"tkanina","inny materiał","czerń, odcienie szarości i srebra","41,5, 42, 42,5, 43,5, 44, 44,5, 46, 47,5","produkt męski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-trekingowe-goores-alpina-06-001-rozne-roz-i4986074207.html","Buty TREKINGOWE Goores ALPINA [06-001] różne roz.(4986074207)","129.00","https://4.allegroimg.com/s400/01a773/a0bad3a14ecc9024d6567b964db4","GOshopping1","Bydgoszcz","15","12.00","8.00","31 osób kupiło 31 par","nowy","Inna marka","skóra naturalna","inny materiał","czerń, odcienie brązu i beżu","40, 41, 42, 43, 44, 45, 46","produkt męski",NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-adidas-neo-advantage-vs-f99254-czarne-i6293473479.html","Buty męskie ADIDAS Neo Advantage VS F99254 Czarne(6293473479)","139.00","https://6.allegroimg.com/s400/01e49a/88cbbaf74884abfb92e7ebd39fb6","FABRYKACEN_PL","sprzedaż wysyłkowa","121","11.00","8.60","33 osoby kupiły 35 par","nowy",NA,"inny materiał","inny materiał","biel, czerń","41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5",NA,"niskie",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-adidas-ax2-b40227-hit-wysylka-24h-tanio-i6107990839.html","BUTY ADIDAS AX2 (B40227) HIT WYSYŁKA 24H !! TANIO(6107990839)","259.00","https://8.allegroimg.com/s400/01495e/09198103419d954e100fd099a2d8","sportbutpl","Legnica","49","12.00","8.60","45 osób kupiło 45 par","nowy",NA,"inny materiał","inny materiał","czerń, odcienie niebieskiego","42, 42,5, 43, 44, 44,5, 45, 46, 46,5","produkt męski","niskie",NA,NA,NA,NA,NA,NA,"1.00 [kg]",NA,NA
"http://allegro.pl/farba-lakier-pasta-spray-do-zamszu-nubuku-butow-i6231824017.html","FARBA LAKIER PASTA SPRAY DO ZAMSZU NUBUKU BUTÓW %(6231824017)","16.50","https://3.allegroimg.com/s400/014398/cc2861e543169ce2bdebb2a9fe03","meczet89","Ostrów Wlkp","99902","3.94","7.00","33 osoby kupiły 44 pary",NA,NA,NA,NA,NA,NA,NA,NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-damskie-adidas-zx-flux-m21294-czarne-nowosc-i6356400627.html","Buty damskie Adidas ZX Flux M21294 Czarne, NOWOŚĆ(6356400627)","168.90","https://d.allegroimg.com/s400/017e2c/63a594d7461bb5def50ed1094d4d","EO-hurtownia","INTERNET","1","12.00","12.00","79 osób kupiło 81 par","nowy",NA,"inny materiał","inny materiał","czerń","35,5, 36, 36,5, 37, 38, 38,5",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-adidas-hard-court-q34292-r-39-40-2-3-i5984967873.html","Buty męskie Adidas Hard Court Q34292 r.39-40 2/3(5984967873)","159.00","https://2.allegroimg.com/s400/011e5f/175c6dba4e37bd658cabbbb35912","eoryginalne","INTERNET","94","12.00","8.60","17 osób kupiło 17 par","nowy",NA,"inny materiał","inny materiał","czerń","39, 40, 40,5",NA,"wysokie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/kozaki-na-obcasie-za-kolano-muszkieterki-i6499438261.html","KOZAKI NA OBCASIE ZA KOLANO MUSZKIETERKI(6499438261)","159.99","https://4.allegroimg.com/s400/016649/2e0b1c9c4efcb4c2ae352eabbe94","wassyl_pl","Wrocław","4891","15.00","20.00","99 osób kupiło 109 sztuk","nowy","Inna marka","tworzywo skóropodobne","skóra naturalna","czerń, odcienie brązu i beżu, odcienie szarości i srebra","36, 37, 38, 39, 40","produkt damski",NA,"tak","słupek","9.50","muszkieterki","powyżej kolana","okrągły",NA,NA,NA
"http://allegro.pl/nowosc-buty-meskie-nike-md-runner-2-r-40-49-5-i6122924497.html","NOWOŚĆ! BUTY MĘSKIE NIKE MD RUNNER 2 ~r.40-49,5(6122924497)","195.99","https://5.allegroimg.com/s400/015684/e9c1c5eb44e19deedf00d9f06275","ProSport24pl","Ostróda","149","11.99","8.60","68 osób kupiło 68 par","nowy",NA,"skóra naturalna","tworzywo sztuczne","biel, czerń","40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46, 47, 47,5, 48,5, 49,5","produkt męski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/mcarthur-glany-damskie-skora-c15-fwl-02-i5707843727.html","McARTHUR GLANYDAMSKIESKÓRA C15-FWL-02(5707843727)","174.99","https://3.allegroimg.com/s400/0101b7/f48d697e48c8b7b5fd90d8ca4af3","FART9","KRAKÓW","51","11.00","8.60","26 osób kupiło 29 par","nowy","McArthur","skóra naturalna","inny materiał","czerń","36, 37, 38, 39, 40, 41","produkt uniseks",NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/moro-futro-army-timberki-trapery-military-botki-i6471279462.html","MORO FUTRO ARMY TIMBERKI TRAPERY MILITARY BOTKI(6471279462)","79.99","https://2.allegroimg.com/s400/01081c/dfc723dd4596a776a1a13cd8c032","HurtowniaModa","Warszawa/ Sprzedaż tylko wysyłkowa","16","10.00","13.00","73 osoby kupiły 90 sztuk","nowy","Inna marka","tworzywo skóropodobne","inny materiał","odcienie zieleni","36, 37, 38, 39, 40, 41",NA,NA,"tak","płaski obcas","3.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/nike-air-force-1-gs-195113-r-36-40-wys-z-pl-i6432883354.html","NIKE AIR FORCE 1 GS 195113 r. 36 - 40 wys. z PL(6432883354)","239.00","https://0.allegroimg.com/s400/0165b4/468161124f8f97bb752b1cc14180","N1A_PL","Sklep Niepodległości 1A","37","10.00","7.99","35 osób kupiło 37 par","nowy",NA,"skóra naturalna","inny materiał","biel","36, 36,5, 37,5, 38, 38,5, 39, 40","produkt damski","wysokie","tak",NA,NA,NA,NA,NA,"2.00 [kg]",NA,NA
"http://allegro.pl/adidas-aq3208-terrex-swift-gtx-gore-tex-r-42-do-46-i6508071608.html","ADIDAS AQ3208 TERREX SWIFT GTX GORE-TEX r 42 do 46(6508071608)","379.00","https://9.allegroimg.com/s400/0175e5/6a89c83e42558a1559fe8ff76be9","firmowebuty","WYSYŁKA Z POLSKI","3","11.00","8.60","21 osób kupiło 21 par","nowy",NA,"inny materiał","inny materiał","czerń, odcienie niebieskiego, wielokolorowy","42, 42,5, 43, 44, 44,5, 45, 46","produkt męski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-nike-shox-rivalry-316317-017-oryginalne-i6429464528.html","Buty Nike Shox Rivalry /316317 017/ *ORYGINALNE*(6429464528)","279.00","https://d.allegroimg.com/s400/0152d9/08d18d7f48fc82bae3f5f264089d","obuwiesportowe12","Poznań","86","12.00","7.99","50 osób kupiło 50 par","nowy",NA,"skóra naturalna","inny materiał","czerń","41, 42, 42,5, 43, 44, 44,5, 45, 46","produkt męski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-polbuty-active-polskie-skorzane-38-48-i6437099226.html","BUTY MĘSKIE PÓŁBUTY ACTIVE POLSKIE SKÓRZANE 38-48(6437099226)","117.99","https://8.allegroimg.com/s400/01c9af/68fa25e84c6d9b30732ce4fe14e8","full-trendy","Wojaszówka","752","12.00","18.00","51 osób kupiło 55 par","nowy","Inna marka","skóra naturalna","skóra naturalna","czerń, odcienie brązu i beżu, odcienie niebieskiego","37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48","produkt męski",NA,"tak",NA,NA,"sznurowane",NA,NA,NA,NA,NA
"http://allegro.pl/buty-adidas-ax2-d67192-i6353721076.html","BUTY ADIDAS AX2 D67192(6353721076)","239.00","https://a.allegroimg.com/s400/01a9df/666a4262430b83edc27d3260b12a",NA,"Kraków","168","10.00","10.00","39 osób kupiło 41 sztuk","nowy",NA,"inny materiał","inny materiał","czerń","40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5, 47, 48, 49, 50,5",NA,"niskie",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/timberki-kolory-trapery-timberlandki-stylowe-botki-i6528763106.html","TIMBERKI KOLORY TRAPERY TIMBERLANDKI STYLOWE BOTKI(6528763106)","79.99","https://a.allegroimg.com/s400/01759b/a5d009b14c82a3d150702c1c4c7a","HurtowniaModa","Sprzedaż  wysyłkowa","571","10.00","13.00","106 osób kupiło 147 sztuk","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń, odcienie brązu i beżu, odcienie niebieskiego, odcienie szarości i srebra, wielokolorowy, odcienie czerwieni, odcienie różu, inny kolor","36, 37, 38, 39, 40, 41",NA,NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-new-balance-u410cb-rozne-rozmiary-i6463721136.html","buty męskie NEW BALANCE U410CB różne rozmiary(6463721136)","229.00","https://a.allegroimg.com/s400/01b6fd/e91f4ab3475891de351d2dccb65a","GMSPORTS","Warszawa","28","13.00","8.60","36 osób kupiło 37 par","nowy",NA,"tkanina","inny materiał","odcienie niebieskiego, odcienie szarości i srebra","41,5, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46,5, 47,5","produkt uniseks","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/7dl13-piekne-kowbojki-248-pa-black-r36-41-i6455923833.html","7DL13 PIĘKNE KOWBOJKI 248-PA BLACK r36-41(6455923833)","36.99","https://f.allegroimg.com/s400/015991/53efeecd43549078bd52b98e264f","Royal_fashion","Warszawa","41","15.00","20.00","71 osób kupiło 78 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","2.80",NA,NA,NA,NA,NA,NA
"http://allegro.pl/adidas-varial-mid-b27424-buty-meskie-wysokie-i6373577553.html","ADIDAS Varial MID B27424 Buty męskie -Wysokie(6373577553)","238.00","https://e.allegroimg.com/s400/017658/e02eb46245c5924466d4e952020e","FABRYKACEN_PL","sprzedaż wysyłkowa","74","11.00","15.00","22 osoby kupiły 22 pary","nowy",NA,"skóra naturalna","inny materiał","biel, odcienie niebieskiego, odcienie zieleni","41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5, 47",NA,"wysokie",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/prawidla-drewniane-do-butow-rozmiar-42-43-i6285694308.html","PRAWIDŁA DREWNIANE DO BUTÓW ROZMIAR 42/43(6285694308)","16.90","https://1.allegroimg.com/s400/01b414/6dbba58147af8b098db1c9f83571","sklep_dbamobuty","Warszawa","4819","11.90","8.60","34 osoby kupiły 76 sztuk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-damskie-reebok-classic-leather-50151-biale-i5918438835.html","Buty damskie Reebok Classic Leather 50151 BIAŁE(5918438835)","164.00","https://0.allegroimg.com/s400/01eb30/5fcd1c99444793b4cdafd17fc850","eoryginalne_hurt","Internet","187","12.00","8.60","78 osób kupiło 80 par","nowy",NA,"skóra naturalna","inny materiał","biel","36, 36,5, 37, 38, 38,5, 39",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/102-s1-buty-robocze-urgent-ochronne-podnosek-guma-i6549727861.html","102 S1 Buty ROBOCZE URGENT ochronne podnosek GUMA(6549727861)","92.99","https://5.allegroimg.com/s400/0698a2/c437ce294dcba32d09f4e6b7cbd5","TopBuciki","Białystok","682","11.49","8.60","16 osób kupiło 18 sztuk","nowy","Inna marka","skóra naturalna","inny materiał","czerń, odcienie żółtego i złota","41, 42, 43, 44, 45, 46, 47",NA,NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-reebok-ventilator-gore-tex-skora-41-45-i6458060463.html","Buty męskie REEBOK VENTILATOR GORE-TEX skóra 41-45(6458060463)","235.00","https://8.allegroimg.com/s400/012b75/ed464be749308c14e49ad0267988","firmowebuty","WYSYŁKA Z POLSKI","11","11.00","8.60","20 osób kupiło 22 pary","nowy",NA,"skóra naturalna","inny materiał","odcienie niebieskiego","40, 40,5, 41, 42, 42,5, 43, 44, 45, 45,5, 48,5","produkt męski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/mbl8-super-hit-buty-gwiazd-99-88-black-36-41-i6425549488.html","MBL8 super hit ! buty gwiazd 99-88 BLACK 36-41(6425549488)","36.99","https://1.allegroimg.com/s400/014c5d/5c0ed9de484da11c68bd680fe1e1","Royal_fashion","Warszawa","54","15.00","20.00","111 osób kupiło 124 pary","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","słupek","6.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/air-jordan-retro-iv-bred-r-41-45-wys-pl-24h-i6538274644.html","Air Jordan Retro IV Bred r.41-45 wys. PL 24h(6538274644)","299.00","https://8.allegroimg.com/s400/017452/b3f5e9a74be0b98ee0fb42c971b8","idearegalo","Jelenia Góra","46","20.00","20.00","55 osób kupiło 58 par","nowy",NA,"tkanina","inny materiał","biel, czerń, odcienie czerwieni","41, 42, 43, 44, 45",NA,"niskie","tak",NA,NA,NA,NA,NA,"1.00 [kg]",NA,NA
"http://allegro.pl/mcarthur-glany-meskie-c15-mwl-02-czarny-i6501940059.html","McARTHUR GLANY MĘSKIE C15-MWL-02 CZARNY(6501940059)","179.99","https://4.allegroimg.com/s400/016992/6610d22c4e209b51b6d32aca2d04","netobuwie_pl","Trzebinia","11","11.00","8.60","20 osób kupiło 21 par","nowy","McArthur","skóra naturalna","inny materiał","czerń","41, 42, 43, 44, 45, 46","produkt uniseks",NA,"tak",NA,NA,NA,NA,NA,"0.00 [kg]",NA,NA
"http://allegro.pl/czarne-klasyczne-timberki-trapery-stylowe-botki-i6513205063.html","CZARNE KLASYCZNE TIMBERKI TRAPERY STYLOWE BOTKI(6513205063)","64.99","https://9.allegroimg.com/s400/013aeb/1f96992344c38fecc7779f9ef9e9","e-modi","Internet","250","14.99","8.60","159 osób kupiło 182 pary","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","3.50",NA,NA,NA,"3.00 [kg]",NA,NA
"http://allegro.pl/buty-adidas-zx-flux-k-s82695-i6125976530.html","BUTY Adidas ZX FLUX K S82695(6125976530)","249.00","https://7.allegroimg.com/s400/018e7f/0f2858c94c93b904dd5c03597a57","Atmosfera-Sport","Rzeszów","77",NA,NA,"42 osoby kupiły 43 pary","nowy",NA,"tkanina","inny materiał","czerń","36, 36,5, 37, 38, 38,5",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-reebok-crossfit-lifter-2-0-m45042-new-i6392646963.html","Buty męskie Reebok Crossfit Lifter 2.0 M45042 NEW(6392646963)","369.00","https://a.allegroimg.com/s400/015020/952c62054e559bf2b45db82cfc2a","EO-hurtownia","INTERNET","48","12.00","12.00","26 osób kupiło 26 par","nowy",NA,"inny materiał","inny materiał","odcienie niebieskiego, inny kolor","38,5, 39, 40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45,5, 47, 48, 48,5",NA,"niskie",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/adidas-uptown-td-g60805-oficjalny-sklep-kaja-i6512773399.html","adidas UPTOWN TD G60805 Oficjalny sklep Kaja(6512773399)","235.00","https://d.allegroimg.com/s400/01d8db/df51dde040e6a23efcc206fff78d","KAJASPORT","Warszawa","287","13.00","14.00","16 osób kupiło 16 par","nowy",NA,"inny materiał","inny materiał","odcienie brązu i beżu","42, 42,5, 43,5, 44, 44,5, 45,5, 46, 46,5, 47,5","produkt męski","wysokie","tak",NA,NA,NA,NA,NA,"0.00 [kg]",NA,NA
"http://allegro.pl/reebok-ex-o-fit-hi-3478-twoj-rozmiar-i6539881625.html","REEBOK EX-O-FIT HI 3478 TWÓJ ROZMIAR!!!(6539881625)","214.00","https://6.allegroimg.com/s400/017eec/e28db29945278c354f261a1902e6","LUKEE_pl","Rzeszów","37","11.00","8.60","44 osoby kupiły 46 par","nowy",NA,"skóra naturalna","inny materiał","czerń","40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46, 47, 48,5",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-damskie-reebok-f-s-hi-classic-2240-czarne-new-i5867980117.html","Buty damskie Reebok F/S HI Classic 2240 Czarne New(5867980117)","169.00","https://9.allegroimg.com/s400/019717/283b983a4ade8fc68a1a471f51b9","EO-hurtownia","INTERNET","275","12.00","8.60","25 osób kupiło 25 par","nowy",NA,"skóra naturalna","inny materiał","czerń","35, 35,5, 36, 37, 37,5, 38, 38,5, 39, 40, 40,5, 41, 42, 42,5",NA,"wysokie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/czarne-workery-wiazane-botki-kokardki-street-style-i5996492232.html","CZARNE WORKERY WIĄZANE BOTKI KOKARDKI STREET STYLE(5996492232)","128.99","https://1.allegroimg.com/s400/01ebf0/a498105c491d90097ee37aef8421","lady-szpileczka","LADY-SZPILECZKA","25","3.00","5.00","40 osób kupiło 40 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń, odcienie żółtego i złota","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","4.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-adidas-brushwood-outdoor-m17482-r-41-48-i5767339651.html","buty adidas Brushwood OutDoor M17482 R 41 - 48(5767339651)","259.00","https://f.allegroimg.com/s400/015a7f/cbda5e8d4924a91a055c9398bcdf","OutDOOR-Mania","Polska","59","14.99","14.99","23 osoby kupiły 24 pary","nowy",NA,"inny materiał","inny materiał","czerń, odcienie szarości i srebra","41, 42, 42,5, 43, 44, 44,5, 45, 46, 48","produkt męski","niskie","tak",NA,NA,NA,NA,NA,"1.00 [kg]",NA,NA
